D_CRIA,D_RECRIA,D_ENGORDA,D_CRIA_RECRIA,D_CRIA_ENGORDA,D_RECRIA_ENGORDA,D_CRIA_RECRIA_ENGORDA,PVACAS2ANOS,TX_LOT_UA,RACAO,ADUBPASTAGEM,RECEBEORIENT,PCONFINADOS,PVACASINSEM,P_LAV,P_PAST,P_SILV,PVTP_BOV,UA_BOV
0.208333,0.097222,0.201389,0.236111,0.027778,0.059028,0.170139,0.394432,0.474393,0.25,0.041667,0.503472,0.005374,0.033659,0.004123,0.977086,0.000743,0.844239,100.487
0.201681,0.10084,0.058824,0.462185,0.016807,0.042017,0.117647,0.416394,0.515161,0.058824,0.05042,0.285714,0.019327,0.021656,0.04619,0.923762,0,0.635496,47.218
0.352941,0.032086,0.224599,0.144385,0.064171,0.053476,0.128342,0.317814,0.539929,0.219251,0.064171,0.251337,0.007127,0.006921,0.014924,0.981961,0,0.976876,66.194
0.191489,0.040189,0.113475,0.408983,0.009456,0.068558,0.167849,0.276671,0.72555,0.070922,0.052009,0.41844,0.015755,0.043225,0.054447,0.886711,0.000123,0.415679,172.237
0.135965,0.057018,0.065789,0.412281,0.008772,0.026316,0.29386,0.403457,0.437939,0.118421,0.026316,0.263158,0.011251,0.029907,0.089092,0.902831,0.00021,0.408486,112.702
0.771429,0.038095,0.047619,0.12381,0,0.009524,0.009524,0.423854,0.266022,0,0.009524,0.790476,0,0.016418,0.000324,0.998691,0,0.900717,20.89
0.048387,0.064516,0.188172,0.026882,0.037634,0.295699,0.33871,0.124006,0.837161,0.344086,0.048387,0.553763,0.074139,0.061052,0.017886,0.963355,0.000031,0.990754,127.481
0.21519,0.025316,0.050633,0.493671,0,0.050633,0.164557,0.4062,0.528036,0.113924,0.037975,0.481013,0.081229,0.08453,0.015985,0.946039,0,0.979543,52.625
0.256579,0.065789,0.098684,0.256579,0.019737,0.092105,0.210526,0.354226,0.737106,0.105263,0.032895,0.407895,0.030224,0.137791,0.007943,0.983042,0.000228,0.911891,65.328
0.274194,0.032258,0.080645,0.225806,0.016129,0.064516,0.306452,0.405073,0.555086,0.193548,0.048387,0.258065,0.004736,0.01299,0.004273,0.972918,0.00157,0.905566,13.758
0.190141,0.042254,0.190141,0.28169,0,0.105634,0.190141,0.369896,0.81028,0.15493,0.049296,0.295775,0.01154,0.094032,0.008979,0.982491,0.004527,0.918092,56.022
0.137421,0.061311,0.093023,0.226216,0.023256,0.137421,0.321353,0.270822,0.680089,0.260042,0.044397,0.32981,0.044672,0.077004,0.106661,0.873768,0.000699,0.228835,156.364
0,0.011765,0.4,0.070588,0,0.117647,0.4,0.142883,0.607227,0.058824,0.035294,0.352941,0.015252,0.017088,0.242355,0.740873,0.004956,0.135613,45.386
0.098039,0.098039,0.215686,0.078431,0.039216,0,0.470588,0.304296,0.782991,0.156863,0.117647,0.372549,0.016172,0.017715,0.00134,0.998593,0,0.941285,14.182
0.292264,0.151862,0.117479,0.246418,0.014327,0.031519,0.146132,0.296303,0.469262,0.040115,0.022923,0.226361,0.003699,0.03408,0.005619,0.992765,0,0.937709,120.957
0.35,0.05,0.1,0.4,0,0.025,0.075,0.424771,0.772696,0.15,0.05,0.65,0.008799,0,0.088503,0.863299,0,0.981271,14.283
0.380952,0.071429,0.178571,0.083333,0.011905,0.130952,0.142857,0.203179,1.183651,0.27381,0,0.285714,0.038566,0.005377,0.00074,0.997638,0,0.99835,28.735
0.2,0.086957,0.113043,0.2,0.026087,0.078261,0.295652,0.322494,0.807,0.130435,0.104348,0.295652,0.038267,0.096408,0.574089,0.419424,0.004133,0.112853,33.737
0.25,0.107143,0.392857,0.107143,0,0.035714,0.107143,0.261103,0.587633,0.5,0.142857,0.428571,0.094278,0,0.003221,0.969289,0.012796,0.978598,7.656
0.10479,0.038922,0.155689,0.11976,0.002994,0.233533,0.344311,0.191593,1.007979,0.586826,0.101796,0.44012,0.088723,0.078942,0.25915,0.725053,0.002199,0.352832,103.53
0.188406,0.076087,0.07971,0.228261,0.007246,0.07971,0.34058,0.350133,0.400608,0.275362,0.050725,0.224638,0.008745,0.120657,0.010375,0.971272,0.003584,0.90473,106.283
0.144231,0.105769,0.317308,0.163462,0.009615,0.134615,0.125,0.177016,0.791458,0.259615,0.038462,0.346154,0.000778,0,0.036936,0.929948,0.000019,0.993192,46.077
0.055556,0.111111,0.222222,0.222222,0,0.111111,0.277778,0.325295,0.68443,0.388889,0.222222,0.555556,0.109272,0,0.554354,0.400029,0.025807,0.139609,10.1
0.548276,0.065517,0.144828,0.089655,0.02069,0.044828,0.086207,0.254724,0.447553,0.041379,0,0.282759,0.011128,0.010043,0.023104,0.976871,0.000025,0.766609,87.729
0.03125,0.03125,0.09375,0.375,0,0.0625,0.40625,0.303122,0.441919,0.46875,0.03125,0.71875,0.004878,0.096556,0.372233,0.625658,0.002109,0.133892,25.641
0.055556,0.055556,0.333333,0.166667,0,0.111111,0.277778,0.145982,0.429236,0.722222,0.111111,1,0.147456,0.20202,0.522298,0.202466,0.001489,0.027116,12.778
0.263158,0.157895,0.171053,0.276316,0.013158,0.065789,0.052632,0.240906,0.474976,0.026316,0.013158,0.644737,0,0.009634,0.000544,0.984016,0.000275,0.897621,33.964
0.119048,0.02381,0.309524,0.107143,0.02381,0.011905,0.404762,0.27713,0.85104,0.47619,0.22619,0.785714,0.168049,0.050844,0.726123,0.257512,0.000941,0.075564,32.544
0.104167,0.020833,0.229167,0.0625,0,0,0.583333,0.369931,0.663668,0.25,0.0625,0.6875,0.008073,0.019255,0.44605,0.532314,0.002226,0.13484,15.362
0.194872,0.05641,0.333333,0.179487,0.015385,0.071795,0.148718,0.329443,0.514328,0.153846,0.041026,0.538462,0.055211,0.004004,0.076177,0.904487,0.000017,0.342725,83.866
0.125604,0.033816,0.05314,0.42029,0,0.067633,0.299517,0.422291,0.669906,0.096618,0.014493,0.26087,0.003223,0.029054,0.012024,0.985916,0,0.945305,68.934
0.022727,0,0.090909,0.136364,0,0.022727,0.727273,0.391282,0.987292,0.25,0,0.204545,0.024423,0.345186,0.000516,0.999484,0,0.9806,19.607
0.30303,0.060606,0.393939,0.060606,0,0.030303,0.151515,0.194833,0.630563,0.606061,0,0.69697,0,0,0.018582,0.953062,0,0.873319,9.961
0.227273,0.181818,0.181818,0.045455,0,0,0.363636,0.278749,1.786662,0.5,0.272727,0.863636,0.04315,0.003096,0.239855,0.63414,0.071589,0.79159,3.064
0.168317,0.118812,0.168317,0.287129,0.039604,0.049505,0.168317,0.326598,0.796339,0.386139,0.059406,0.158416,0.003893,0.014304,0.087572,0.895148,0,0.093883,18.469
0.07767,0.009709,0.281553,0.184466,0,0.184466,0.262136,0.243928,1.033263,0.640777,0.126214,0.825243,0.025788,0.006219,0.333633,0.651928,0.000324,0.333979,50.295
0.178571,0.071429,0.107143,0.25,0,0.214286,0.178571,0.282686,1.101739,0.392857,0.071429,0.428571,0.026333,0.037261,0.052279,0.947367,0,0.90105,5.904
0.263158,0.131579,0.087719,0.166667,0,0.04386,0.307018,0.284308,0.602783,0.605263,0.105263,0.280702,0.014523,0.077179,0.205001,0.760483,0.000031,0.14799,29.871
0,0,0.125,0.125,0,0,0.75,0.17205,0.355634,0.875,0.375,0.625,0.006396,0.055762,0.007498,0.987569,0.002631,0.143111,2.136
0.15873,0.063492,0.253968,0.111111,0.031746,0.190476,0.190476,0.250351,0.706768,0.396825,0.126984,0.142857,0.003074,0.006316,0.202823,0.759412,0.006414,0.468462,8.279
0.038462,0,0.192308,0,0,0,0.769231,0.261086,1.857216,0.923077,0.230769,0.653846,0.001421,0,0.164389,0.771824,0,0.389496,5.001
0.139535,0.023256,0.069767,0.465116,0.046512,0.046512,0.209302,0.272815,1.02489,0.325581,0.186047,0.232558,0.032358,0,0.02124,0.949104,0.001273,0.954356,14.79
0.185185,0.055556,0.111111,0.092593,0.018519,0.037037,0.5,0.321168,0.393331,0.314815,0.037037,0.222222,0.07912,0.199071,0.064655,0.885788,0.033868,0.310133,26.572
0.140845,0.323944,0.197183,0.112676,0.084507,0.042254,0.098592,0.323414,0.659855,0.225352,0.070423,0.464789,0.036603,0.005521,0.008876,0.934786,0,0.941313,26.309
0.161017,0.059322,0.084746,0.516949,0.008475,0.033898,0.135593,0.315444,0.916186,0.245763,0.186441,0.228814,0.116397,0.070077,0.016162,0.979395,0,0.918877,62.409
0.8,0.1,0,0.1,0,0,0,0.370812,1.593421,0.3,0,0.3,0,0,0.007282,0.978155,0,0.942388,1.554
0.366197,0.084507,0.056338,0.225352,0,0.028169,0.239437,0.287225,1.038226,0.309859,0.056338,0.253521,0.17441,0.009894,0.007843,0.990934,0,0.958827,21.226
0.25,0.052083,0.125,0.114583,0.010417,0.135417,0.3125,0.278314,1.034153,0.4375,0.260417,0.541667,0.224033,0.049065,0.120942,0.84016,0.025042,0.645589,17.246
0.125,0.25,0.125,0.25,0.125,0.125,0,0.136957,0.972047,0,0,0.375,0,0,0.012044,0.987039,0,0.980099,2.092
0.184,0.032,0.392,0.08,0.016,0.04,0.256,0.179225,1.976782,0.464,0.032,0.144,0.799848,0.005001,0.024153,0.951353,0.00283,0.925139,38.59
0.222222,0,0,0.444444,0,0.111111,0.222222,0.331862,0.918008,0.333333,0.111111,0.777778,0.110375,0,0.011271,0.976009,0.000889,0.827788,1.008
0.031746,0.063492,0.142857,0.269841,0,0.190476,0.301587,0.242622,0.764721,0.238095,0.253968,0.793651,0.034629,0.235189,0.00334,0.986299,0.000115,0.0666,31.848
0.133333,0.090476,0.228571,0.219048,0.009524,0.109524,0.209524,0.353407,0.769483,0.2,0.152381,0.457143,0.037755,0.048695,0.012102,0.969995,0.000406,0.884261,128.69
0.026316,0.105263,0.105263,0.184211,0,0.236842,0.342105,0.250964,1.271266,0.473684,0.026316,0.552632,0.041681,0.283095,0.048738,0.940709,0,0.755717,10.332
0.173077,0.057692,0.288462,0.192308,0,0.019231,0.269231,0.333236,0.697746,0.442308,0.038462,0.442308,0.002931,0.11876,0.000103,0.993506,0,0.984354,24.5
0.176471,0.058824,0.117647,0.235294,0,0.058824,0.352941,0.415539,1.124611,0.588235,0.294118,0.352941,0.027998,0.140371,0.009719,0.986108,0,0.749141,3.471
0.157534,0.157534,0.164384,0.205479,0.054795,0.082192,0.178082,0.302278,0.775649,0.513699,0.109589,0.219178,0.010516,0.052794,0.006779,0.988542,0.001012,0.986298,73.377
0.159664,0.134454,0.042017,0.243697,0.016807,0.151261,0.252101,0.200094,0.69985,0.369748,0.042017,0.310924,0.003036,0.009789,0.007669,0.992047,0,0.965575,35.702
0.216981,0.018868,0.084906,0.216981,0,0.113208,0.349057,0.191805,0.774174,0.367925,0.254717,0.801887,0.640161,0.15537,0.024572,0.969657,0.003668,0.773628,138.658
0.034884,0.151163,0.127907,0.337209,0.034884,0.209302,0.104651,0.119289,0.768867,0.813953,0.081395,0.127907,0.020131,0,0.00519,0.992415,0,0.894342,26.33
0.04,0.04,0.6,0.08,0,0.04,0.2,0.169608,1.226617,0.56,0.08,0.32,0.080638,0.34337,0.060992,0.933646,0,0.926644,8.27
0.359223,0.067961,0.07767,0.281553,0.009709,0.058252,0.145631,0.349023,0.714621,0.31068,0.048544,0.135922,0.042711,0.006275,0.027618,0.936538,0.00098,0.792205,33.061
0.188679,0.09434,0.056604,0.245283,0.018868,0.037736,0.358491,0.257478,0.648087,0.471698,0.264151,0.433962,0.073669,0.010944,0.04054,0.919571,0.010591,0.826996,15.797
0.051471,0.125,0.102941,0.242647,0.014706,0.257353,0.205882,0.23918,1.06382,0.580882,0.198529,0.632353,0.159879,0.101982,0.100277,0.875531,0.001189,0.26758,18.958
0.0875,0.05,0.179167,0.166667,0,0.35,0.166667,0.207984,0.796558,0.129167,0.033333,0.825,0.003953,0,0.000769,0.998774,0,0.926812,66.502
0.009346,0,0.093458,0.11215,0,0.009346,0.775701,0.240696,1.208252,0.383178,0.065421,0.990654,0.039364,0.031853,0.268848,0.730345,0.000576,0.225198,37.071
0.190476,0.095238,0.095238,0.190476,0.047619,0.047619,0.333333,0.282095,0.987746,0.238095,0.047619,0.380952,0.02129,0.153962,0.070266,0.893303,0.005759,0.276948,3.337
0.269565,0.130435,0.086957,0.295652,0.069565,0.034783,0.113043,0.350999,0.896636,0.052174,0.095652,0.252174,0.020785,0.126417,0.021295,0.977446,0,0.914913,88.889
0.033333,0.166667,0.033333,0.733333,0,0,0.033333,0.227443,0.97193,0.233333,0.1,0.333333,0.037996,0.009412,0.093415,0.905936,0,0.862176,5.747
0.063291,0.075949,0.075949,0.21519,0,0.075949,0.493671,0.263542,0.933669,0.164557,0.316456,0.544304,0.022592,0.138193,0.00393,0.976396,0.000142,0.968632,101.838
0.46875,0.125,0.09375,0.125,0.03125,0.0625,0.09375,0.241742,0.815511,0.1875,0,0.28125,0.026568,0,0.015167,0.983046,0,0.941353,6.426
0.130435,0.130435,0.130435,0.173913,0.086957,0.086957,0.26087,0.228134,0.973033,0.391304,0.086957,0.434783,0.00589,0,0.055409,0.826651,0.034701,0.929449,6.507
0.134328,0.298507,0,0.38806,0,0.164179,0.014925,0.288495,0.569027,0.089552,0.014925,0.432836,0,0.101215,0.150753,0.843613,0,0.372785,15.251
0.534884,0.046512,0.069767,0.232558,0.023256,0.023256,0.069767,0.396016,0.611733,0.488372,0.046512,0.046512,0,0.003915,0.001638,0.998362,0,0.96923,10.167
0.082192,0.045662,0.228311,0.127854,0.013699,0.242009,0.260274,0.183629,0.87921,0.484018,0.187215,0.666667,0.01175,0.180759,0.010955,0.946375,0.000107,0.887931,95.464
0.242086,0.039106,0.046555,0.344507,0.011173,0.039106,0.277467,0.344779,0.625026,0.214153,0.098696,0.335196,0.012338,0.036026,0.037187,0.937551,0.000127,0.628819,222.473
0.146667,0.12,0.093333,0.4,0.013333,0.013333,0.213333,0.351985,0.997446,0.48,0.106667,0.706667,0.019885,0.044748,0.11161,0.581053,0.009415,0.347568,19.068
0.166667,0.611111,0.055556,0.166667,0,0,0,0.180531,0.953994,0.222222,0,0.222222,0,0,0.027575,0.963793,0,0.95967,2.062
0.195122,0.195122,0.170732,0.146341,0.02439,0.02439,0.243902,0.192711,1.452658,0.609756,0.170732,0.146341,0.0713,0.225399,0.039809,0.933172,0,0.939777,15.873
0.068323,0.099379,0.130435,0.478261,0,0.037267,0.186335,0.226486,0.504183,0.055901,0.024845,0.018634,0.005378,0,0.006291,0.987419,0,0.845895,32.941
0.47,0.07,0.17,0.18,0,0.02,0.09,0.4962,0.672684,0.1,0.07,0.33,0.036148,0.198661,0.007149,0.972369,0,0.641318,24.886
0.192771,0.096386,0.060241,0.313253,0,0.024096,0.313253,0.293115,0.499242,0.421687,0.301205,0.590361,0.00992,0.055103,0.097348,0.649544,0.239457,0.150245,22.068
0.4,0,0.08,0.04,0,0.04,0.44,0.286783,1.335391,0.56,0.16,0.36,0.187955,0.077519,0.134447,0.835755,0.00838,0.594331,3.263
0.175,0.0625,0.025,0.4875,0.025,0.0375,0.1875,0.387739,0.846801,0.4,0.125,0.3375,0.007313,0.004438,0.023212,0.94267,0,0.803356,16.304
0.37037,0.018519,0.259259,0.148148,0,0.037037,0.166667,0.311633,0.872178,0.111111,0.240741,0.203704,0.061918,0.001261,0.007939,0.971183,0,0.966236,20.011
0.088889,0.244444,0.333333,0.066667,0.066667,0.133333,0.066667,0.326049,1.128653,0.6,0.111111,0.311111,0.214139,0,0.04116,0.921673,0.006404,0.922977,10.22
0.071429,0.035714,0.107143,0.25,0,0.142857,0.392857,0.186469,1.525803,0.714286,0.178571,0.5,0.085625,0,0.101486,0.848246,0,0.826491,12.345
0.18552,0.149321,0.104072,0.303167,0.013575,0.049774,0.19457,0.268066,0.867937,0.339367,0.099548,0.520362,0.098336,0.005465,0.172578,0.720522,0.093095,0.389545,54.267
0.258065,0.016129,0.080645,0.33871,0.016129,0.064516,0.225806,0.299028,1.072802,0.322581,0.048387,0.290323,0.01235,0,0.072669,0.924901,0,0.696529,7.904
0.217391,0.065217,0.34058,0.253623,0.007246,0.036232,0.07971,0.340966,0.336674,0.108696,0.036232,0.15942,0.001095,0.005084,0.034651,0.894963,0,0.947311,38.856
0.181818,0.242424,0.121212,0.030303,0,0,0.424242,0.231279,1.36986,0.333333,0,0.060606,0.149506,0,0.036576,0.770777,0,0.894883,6.294
0.028571,0.085714,0.028571,0.4,0.071429,0.2,0.185714,0.131376,0.660477,0.385714,0.257143,0.5,0.11243,0.061807,0.050273,0.942212,0,0.807715,14.626
0.055556,0.055556,0.166667,0,0,0.111111,0.611111,0.246901,0.789188,0.444444,0.166667,0.888889,0,0,0.746176,0.241948,0.011876,0.037146,7.428
0.193548,0.032258,0.032258,0.096774,0,0.064516,0.580645,0.369581,0.822171,0.580645,0.290323,0.677419,0.036738,0.106859,0.086216,0.861892,0.011756,0.747014,8.077
0.386364,0.181818,0.079545,0.204545,0.034091,0.034091,0.079545,0.307562,0.686712,0.329545,0.136364,0.329545,0.04085,0.03245,0.091578,0.900033,0.00032,0.253482,30.863
0.326733,0.108911,0.108911,0.267327,0,0.069307,0.118812,0.432694,0.504802,0.079208,0.069307,0.287129,0.001313,0.000607,0.010235,0.944957,0,0.911614,27.455
0.351064,0.095745,0,0.351064,0.010638,0.12766,0.06383,0.267082,1.116471,0.670213,0.010638,0.085106,0.069763,0.004137,0.015789,0.979311,0,0.956997,19.44
0.178571,0.071429,0.083333,0.297619,0.095238,0.083333,0.190476,0.316439,0.780027,0.309524,0.22619,0.166667,0.006808,0.04136,0.063067,0.931255,0.000047,0.464241,15.367
0.269504,0.120567,0.184397,0.212766,0.007092,0.070922,0.134752,0.313297,0.859501,0.205674,0.170213,0.588652,0.106975,0.031492,0.516253,0.461229,0.013201,0.058892,54.174
0.130435,0.347826,0.217391,0.217391,0,0.043478,0.043478,0.275396,1.06519,0.173913,0.173913,0.26087,0.033361,0,0.007497,0.991349,0,0.875664,4.431
0.296943,0.078603,0.052402,0.28821,0.0131,0.048035,0.222707,0.4056,0.741975,0.240175,0.104803,0.194323,0.016037,0.02551,0.03828,0.914948,0.001104,0.943877,149.9
0.054054,0.027027,0.108108,0.189189,0,0.243243,0.378378,0.350147,1.380354,0.72973,0.216216,0.459459,0.047565,0.017109,0.0139,0.980252,0,0.911554,11.759
0.188679,0.169811,0.103774,0.301887,0,0.084906,0.150943,0.311939,1.100281,0.264151,0.113208,0.490566,0.018609,0.007326,0.023065,0.970722,0.000184,0.798016,22.122
0.3,0.2,0.266667,0.066667,0.033333,0.133333,0,0.133197,0.843435,0.2,0.066667,0.466667,0,0.084986,0.019613,0.955152,0.020752,0.876535,19.022
0.076923,0.153846,0.769231,0,0,0,0,0.299526,1.153866,0.538462,0.076923,0.076923,0.023678,0,0.029753,0.964296,0,0.340103,1.81
0.119048,0.071429,0.071429,0.47619,0,0.047619,0.214286,0.376333,0.766334,0.595238,0.214286,0.595238,0.008889,0.016239,0.027691,0.963412,0.002571,0.674689,6.892
0.362832,0.159292,0.097345,0.238938,0,0.035398,0.106195,0.299615,1.01602,0.283186,0.00885,0.115044,0,0.01678,0.010973,0.977313,0,0.933766,28.517
0.148148,0.121212,0.077441,0.316498,0.003367,0.084175,0.249158,0.36391,0.744327,0.484848,0.077441,0.397306,0.045612,0.036926,0.03464,0.962937,0,0.797096,134.739
0.166667,0.111111,0.12963,0.388889,0,0.111111,0.092593,0.330725,1.313263,0.388889,0.185185,0.740741,0.007671,0.052186,0.290883,0.702694,0.002672,0.411915,20.057
0.113043,0.130435,0.156522,0.043478,0.069565,0.06087,0.426087,0.260934,1.053862,0.452174,0.13913,0.46087,0.058824,0,0.208595,0.775347,0.000047,0.243377,41.906
0.113208,0,0.207547,0.528302,0,0.037736,0.113208,0.263443,1.010008,0.396226,0.188679,0.150943,0.173824,0.056212,0.036568,0.957556,0,0.914101,14.262
0.270408,0.362245,0.142857,0.127551,0,0.02551,0.071429,0.296621,0.833094,0.193878,0.040816,0.229592,0.016629,0.044103,0.004658,0.966013,0.001269,0.950323,42.964
0.182243,0.154206,0.126168,0.191589,0.051402,0.11215,0.182243,0.252661,0.991901,0.378505,0.037383,0.21028,0.003819,0.0131,0.007009,0.983747,0,0.939533,60.24
0.12782,0.120301,0.082707,0.533835,0,0.037594,0.097744,0.220998,1.29477,0.278195,0.112782,0.225564,0.194542,0.001301,0.028335,0.955938,0,0.911384,23.973
0.260417,0.067708,0.057292,0.359375,0.010417,0.098958,0.145833,0.306267,0.719763,0.166667,0.015625,0.291667,0.010018,0.03828,0.044949,0.893596,0,0.539225,132.33
0.230548,0.123919,0.097983,0.233429,0.011527,0.04611,0.256484,0.290891,0.637425,0.446686,0.178674,0.403458,0.03177,0.057369,0.046405,0.863367,0.001158,0.615509,123.854
0.435714,0.057143,0.071429,0.278571,0.007143,0.078571,0.071429,0.338287,0.859678,0.178571,0.228571,0.1,0.001663,0.028274,0.022154,0.945509,0.000153,0.781097,25.701
0.435897,0.076923,0.153846,0.153846,0,0.076923,0.102564,0.320964,1.012921,0.333333,0.230769,0.384615,0.086372,0.033223,0.845831,0.152262,0,0.076911,7.02
0.109091,0.472727,0.2,0.045455,0.127273,0.018182,0.027273,0.366074,0.839138,0.154545,0.009091,0.363636,0.000338,0.039358,0.014959,0.879983,0,0.838667,30.461
0.052632,0.052632,0,0.368421,0,0.105263,0.421053,0.332328,1.595784,0.631579,0.473684,0.578947,0.242516,0.390014,0.044123,0.834697,0.000461,0.871973,6.985
0.159664,0.067227,0.05042,0.487395,0.02521,0.10084,0.109244,0.269844,1.075129,0.504202,0.184874,0.588235,0.043234,0.033373,0.048026,0.93628,0,0.710944,17.986
0.182796,0.188172,0.096774,0.301075,0.010753,0.107527,0.112903,0.251979,1.247559,0.55914,0.177419,0.295699,0.77209,0.001049,0.029954,0.920008,0.001038,0.836782,53.529
0.226415,0.226415,0.169811,0.09434,0.09434,0.113208,0.075472,0.171377,1.684761,0.45283,0.09434,0.641509,0.754082,0.150681,0.019769,0.961785,0.001078,0.94312,14.556
0.142857,0.285714,0.171429,0.2,0.028571,0.114286,0.057143,0.150183,1.445854,0.4,0,0.2,0.0222,0.050259,0.0287,0.924143,0,0.834932,6.192
0.328829,0.123874,0.06982,0.227477,0.011261,0.083333,0.155405,0.35442,0.941323,0.324324,0.099099,0.373874,0.026453,0.040169,0.012088,0.974293,0.000823,0.852485,124.584
0.169014,0.056338,0.126761,0.28169,0.007042,0.112676,0.246479,0.253235,1.087597,0.415493,0.049296,0.443662,0.130669,0.10093,0.300059,0.681103,0.00029,0.351896,44.929
0.220339,0.254237,0.288136,0.067797,0,0.152542,0.016949,0.160743,1.739476,0.372881,0.186441,0.389831,0.042644,0.032587,0.016867,0.950107,0,0.987283,24.281
0.268293,0.219512,0.146341,0.317073,0,0.04878,0,0.292102,1.033307,0.487805,0.097561,0.317073,0.025723,0.02064,0.018527,0.977856,0,0.860322,6.881
0.307692,0.125,0.048077,0.375,0.009615,0,0.134615,0.32207,0.720466,0.317308,0.067308,0.461538,0.07833,0,0.014929,0.930219,0,0.862233,23.371
0.051724,0.034483,0.034483,0.62069,0,0.017241,0.241379,0.454613,0.950107,0.5,0.051724,0.137931,0.01349,0,0.007155,0.99171,0,0.616722,13.068
0,0,0.583333,0.083333,0.125,0.125,0.083333,0.403134,1.653737,0.25,0.041667,0.5,0.035255,0,0.023522,0.90627,0,0.683081,7.205
0.137097,0.112903,0.145161,0.177419,0.008065,0.241935,0.177419,0.205888,0.852167,0.459677,0.16129,0.564516,0.09451,0.091782,0.072112,0.905501,0.001463,0.610595,25.523
0.123077,0.046154,0.107692,0.369231,0,0.153846,0.2,0.339894,0.691378,0.538462,0.2,0.092308,0.014911,0,0.017292,0.981394,0,0.933869,10.307
0.084211,0.021053,0.115789,0.263158,0.031579,0.094737,0.389474,0.183211,1.05941,0.289474,0.047368,0.457895,0.049179,0.057072,0.006076,0.888444,0,0.822886,94.465
0.04918,0.016393,0.081967,0.016393,0,0.098361,0.737705,0.219369,1.351775,0.491803,0.065574,1,0.161756,0.13578,0.151977,0.83881,0,0.606614,30.61
0.151079,0.208633,0.122302,0.179856,0.014388,0.100719,0.223022,0.288778,1.381769,0.309353,0.129496,0.654676,0.072721,0.026693,0.117884,0.767724,0,0.673959,40.002
0.046512,0.093023,0.05814,0.151163,0.069767,0.337209,0.244186,0.161408,1.431504,0.686047,0.069767,0.104651,0.108356,0.143663,0.015815,0.978847,0,0.779123,18.611
0.178273,0.08078,0.144847,0.311978,0.019499,0.119777,0.144847,0.279882,0.893033,0.270195,0.147632,0.278552,0.025698,0.027612,0.135932,0.817767,0.007654,0.369725,96.472
0.235294,0.411765,0.029412,0.117647,0,0.058824,0.147059,0.328087,0.97148,0.617647,0.088235,0.117647,0,0.007496,0.03297,0.965261,0,0.855778,2.566
0.210145,0.173913,0.166667,0.217391,0.014493,0.065217,0.152174,0.29776,0.981673,0.275362,0.065217,0.166667,0.09933,0.016374,0.022345,0.96456,0,0.772782,28.838
0.048387,0.112903,0.209677,0.129032,0.032258,0.225806,0.241935,0.192159,0.97753,0.435484,0.096774,0.354839,0.017608,0.032071,0.01148,0.98103,0.000893,0.822759,25.999
0.215686,0.058824,0.150327,0.091503,0.013072,0.196078,0.27451,0.206268,1.323937,0.555556,0.137255,0.352941,0.129886,0.08135,0.104209,0.885643,0,0.65491,49.27
0.12,0.28,0.4,0.08,0,0,0.12,0.189951,1.424869,0.32,0.12,0.16,0.064415,0.226074,0.056612,0.942176,0,0.946711,5.36
0.122449,0.367347,0.183673,0.061224,0,0.040816,0.22449,0.320998,1.510757,0.244898,0,0.163265,0.282486,0,0.111366,0.88784,0,0.707773,8.178
0.054878,0.073171,0.170732,0.085366,0.02439,0.256098,0.335366,0.212585,0.802374,0.408537,0.189024,0.493902,0.032338,0.076279,0.007598,0.990543,0,0.947573,94.426
0.537634,0.032258,0.032258,0.27957,0.010753,0.010753,0.096774,0.484881,0.938149,0.408602,0.139785,0.354839,0.000812,0.009993,0.027956,0.966412,0,0.932384,27.705
0.223529,0.168627,0.086275,0.231373,0.003922,0.152941,0.133333,0.377223,0.919055,0.278431,0.105882,0.470588,0.017662,0.042906,0.001251,0.978759,0,0.978438,123.289
0.17037,0.155556,0.081481,0.362963,0.02963,0.051852,0.148148,0.314577,1.275959,0.688889,0.088889,0.4,0.095659,0.02508,0.020089,0.959951,0.000642,0.810854,24.006
0.169291,0.094488,0.208661,0.106299,0.003937,0.177165,0.240157,0.257744,0.860097,0.30315,0.094488,0.610236,0.024997,0.112214,0.05284,0.931879,0.000244,0.924352,145.523
0.137255,0.078431,0.372549,0.078431,0,0,0.333333,0.117664,1.347696,0.372549,0.098039,0.078431,0.057608,0.01224,0.185722,0.714016,0,0.992563,10.777
0.04918,0.045082,0.184426,0.221311,0.016393,0.180328,0.303279,0.214854,1.197883,0.487705,0.07377,0.528689,0.041229,0.003595,0.182738,0.807619,0.001156,0.346235,56.644
0.683258,0.090498,0.045249,0.049774,0.013575,0.072398,0.045249,0.293938,0.775826,0.552036,0.022624,0.040724,0.028171,0.003079,0.000904,0.998342,0,0.970969,49.757
0.07971,0.014493,0.036232,0.166667,0,0.086957,0.615942,0.181318,1.200652,0.65942,0.094203,0.557971,0.08943,0.028011,0.041465,0.953069,0.000067,0.787324,34.315
0.18894,0.142857,0.175115,0.230415,0.023041,0.036866,0.202765,0.322575,1.059488,0.474654,0.156682,0.313364,0.094752,0.018994,0.056072,0.909108,0.0004,0.75439,52.439
0.1693,0.079007,0.110609,0.17833,0.011287,0.137698,0.31377,0.302395,0.827983,0.331828,0.167043,0.641084,0.085589,0.049705,0.222588,0.76405,0,0.319097,151.484
